rowId,modelId,category,brand,modelFamily,identityTier,verifiedProductCodes,symptomId,supported,capability,repairPackId,troubleshootingEvidence,supportMissingReason,purchaseReady,exactPart,purchaseMissingReason
"lg-wt7150cw__is-leaking","lg-wt7150cw","washer","LG","WT7150CW","exact-code","[""WT7150CW.ABWETUS""]","is-leaking","true","guided-checks","lg-wt7150cw::is-leaking","[{""id"":""lg-washer-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer leak troubleshooting"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/leaking-washing-machine-troubleshooting-guide-CT10000010-20150295652820"",""appliesTo"":""LG front- and top-load washers; topology-selected visible leak checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wt7300cw__will-not-drain","lg-wt7300cw","washer","LG","WT7300CW","exact-code","[""WT7300CW.ABWEUCI""]","will-not-drain","true","guided-checks","lg-wt7300cw::will-not-drain","[{""id"":""exp-lg-top-washer-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""LG top-load washer OE/no-drain guidance"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-top-load-washer-troubleshooting-an-oe-error-code-CT00000305-1425330996723"",""appliesTo"":""LG top-load washers"",""lastVerified"":""2026-08-27""}]","","false","","No accepted complete-revision → one exact-SKU compatibility chain plus separately verified seller offer is recorded."
"lg-wt7300cw__door-will-not-close","lg-wt7300cw","washer","LG","WT7300CW","exact-code","[""WT7300CW.ABWEUCI""]","door-will-not-close","true","guided-checks","lg-wt7300cw::door-will-not-close","[{""id"":""lg-top-washer-lid"",""kind"":""manufacturer-troubleshooting"",""title"":""LG top-load washer door will not close"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/troubleshooting-an-lg-top-load-washer-door-that-will-not-close-properly-CT10000010-20152830489687"",""appliesTo"":""LG top-load washers; all-model article with model-dependent visuals"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wt7300cw__will-not-start","lg-wt7300cw","washer","LG","WT7300CW","exact-code","[""WT7300CW.ABWEUCI""]","will-not-start","true","guided-checks","lg-wt7300cw::will-not-start","[{""id"":""lg-washer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer unresponsive-control checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-washer-troubleshooting-unresponsive-washer-buttons-CT10000012-20152367429605"",""appliesTo"":""LG front- and top-load washers; visible controls and lock state only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wt7300cw__will-not-spin","lg-wt7300cw","washer","LG","WT7300CW","exact-code","[""WT7300CW.ABWEUCI""]","will-not-spin","true","guided-checks","lg-wt7300cw::will-not-spin","[{""id"":""lg-washer-spin"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer drum-not-spinning checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-washer-troubleshooting-washing-machine-drum-not-spinning-CT10000010-20150584818000"",""appliesTo"":""LG front- and top-load washers; load, drain, and closure observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wt7300cw__is-leaking","lg-wt7300cw","washer","LG","WT7300CW","exact-code","[""WT7300CW.ABWEUCI""]","is-leaking","true","guided-checks","lg-wt7300cw::is-leaking","[{""id"":""lg-washer-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer leak troubleshooting"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/leaking-washing-machine-troubleshooting-guide-CT10000010-20150295652820"",""appliesTo"":""LG front- and top-load washers; topology-selected visible leak checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7337aw__will-not-drain","electrolux-elfw7337aw","washer","Electrolux","ELFW7337AW","family-only","[]","will-not-drain","true","guided-checks","electrolux-elfw7337aw::will-not-drain","[{""id"":""exp-electrolux-front-washer-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E21 long pump-out guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820072-laundry-front-loading-washer-displaying-error-code-e21-long-pump-out-time-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"electrolux-elfw7337aw__door-will-not-close","electrolux-elfw7337aw","washer","Electrolux","ELFW7337AW","family-only","[]","door-will-not-close","true","guided-checks","electrolux-elfw7337aw::door-will-not-close","[{""id"":""electrolux-front-washer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E41 washer door-open guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820509-laundry-front-loading-washer-displaying-error-code-e41-door-is-open-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7337aw__will-not-start","electrolux-elfw7337aw","washer","Electrolux","ELFW7337AW","family-only","[]","will-not-start","true","guided-checks","electrolux-elfw7337aw::will-not-start","[{""id"":""washer-electrolux-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not start owner guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853594-how-to-fix-your-front-load-washer-not-starting"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7337aw__will-not-spin","electrolux-elfw7337aw","washer","Electrolux","ELFW7337AW","family-only","[]","will-not-spin","true","guided-checks","electrolux-elfw7337aw::will-not-spin","[{""id"":""washer-electrolux-spin-manual-7337"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not spin owner guidance"",""publisher"":""Electrolux"",""url"":""https://frigidaire.bynder.com/asset/eba93fb2-1a4d-4766-b03a-81b69b8eba26/A20448610-en-pdf.pdf"",""appliesTo"":""ELFW7337AW; linked as Complete Owner's Guide from the exact Electrolux model page"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7337aw__is-leaking","electrolux-elfw7337aw","washer","Electrolux","ELFW7337AW","family-only","[]","is-leaking","true","guided-checks","electrolux-elfw7337aw::is-leaking","[{""id"":""washer-electrolux-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer is leaking owner guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1831358-laundry-front-loading-washer-is-leaking-water-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7738aa__will-not-drain","electrolux-elfw7738aa","washer","Electrolux","ELFW7738AA","family-only","[]","will-not-drain","true","guided-checks","electrolux-elfw7738aa::will-not-drain","[{""id"":""exp-electrolux-front-washer-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E21 long pump-out guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820072-laundry-front-loading-washer-displaying-error-code-e21-long-pump-out-time-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"electrolux-elfw7738aa__door-will-not-close","electrolux-elfw7738aa","washer","Electrolux","ELFW7738AA","family-only","[]","door-will-not-close","true","guided-checks","electrolux-elfw7738aa::door-will-not-close","[{""id"":""electrolux-front-washer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux E41 washer door-open guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1820509-laundry-front-loading-washer-displaying-error-code-e41-door-is-open-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7738aa__will-not-start","electrolux-elfw7738aa","washer","Electrolux","ELFW7738AA","family-only","[]","will-not-start","true","guided-checks","electrolux-elfw7738aa::will-not-start","[{""id"":""washer-electrolux-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not start owner guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853594-how-to-fix-your-front-load-washer-not-starting"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7738aa__will-not-spin","electrolux-elfw7738aa","washer","Electrolux","ELFW7738AA","family-only","[]","will-not-spin","true","guided-checks","electrolux-elfw7738aa::will-not-spin","[{""id"":""washer-electrolux-spin-manual-7437-7738"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer will not spin owner guidance"",""publisher"":""Electrolux"",""url"":""https://frigidaire.bynder.com/m/673fe45bbf48d90f/original/A20448609-en-pdf.pdf"",""appliesTo"":""ELFW7437AW, ELFW7537AT, ELFW7637AT and ELFW7738AA; each exact Electrolux model page links this Complete Owner's Guide"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfw7738aa__is-leaking","electrolux-elfw7738aa","washer","Electrolux","ELFW7738AA","family-only","[]","is-leaking","true","guided-checks","electrolux-elfw7738aa::is-leaking","[{""id"":""washer-electrolux-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux Washer is leaking owner guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1831358-laundry-front-loading-washer-is-leaking-water-"",""appliesTo"":""Electrolux front-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gfe28gynfs__slow-water-flow","ge-gfe28gynfs","refrigerator","GE","GFE28GYNFS","family-only","[]","slow-water-flow","true","guided-checks","ge-gfe28gynfs::slow-water-flow","[{""id"":""exp-ge-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator water-filter guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17409"",""appliesTo"":""GE refrigerators with a water dispenser"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"ge-gfe28gynfs__door-will-not-close","ge-gfe28gynfs","refrigerator","GE","GFE28GYNFS","family-only","[]","door-will-not-close","true","guided-checks","ge-gfe28gynfs::door-will-not-close","[{""id"":""ge-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator door will not close"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=18947"",""appliesTo"":""GE refrigerators and freezers; built-in leveling exclusions apply"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gfe28gynfs__not-cooling","ge-gfe28gynfs","refrigerator","GE","GFE28GYNFS","family-only","[]","not-cooling","true","guided-checks","ge-gfe28gynfs::not-cooling","[{""id"":""ge-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator not-cooling-enough checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=21185"",""appliesTo"":""GE full-size refrigerators; settings, room conditions, airflow, door, and light observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gfe28gynfs__is-leaking","ge-gfe28gynfs","refrigerator","GE","GFE28GYNFS","family-only","[]","is-leaking","true","guided-checks","ge-gfe28gynfs::is-leaking","[{""id"":""ge-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker leak stop guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=19092"",""appliesTo"":""GE refrigerators with factory icemakers; turn-off and household-water stop only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gfe28gynfs__ice-maker-not-making-ice","ge-gfe28gynfs","refrigerator","GE","GFE28GYNFS","family-only","[]","ice-maker-not-making-ice","true","guided-checks","ge-gfe28gynfs::ice-maker-not-making-ice","[{""id"":""ge-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker no-ice checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=39364"",""appliesTo"":""GE refrigerators with factory icemakers; power, temperature, filter-age, and visible ice-bin checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gne27jymfs__slow-water-flow","ge-gne27jymfs","refrigerator","GE","GNE27JYMFS","exact-code","[""GNE27JYMFS""]","slow-water-flow","true","purchase-ready","ge-gne27jymfs::slow-water-flow","[{""id"":""exp-ge-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator water-filter guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17409"",""appliesTo"":""GE refrigerators with a water dispenser"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""XWFE refrigerator water filter"",""sku"":""XWFE"",""compatibleProductCodes"":[""GNE27JYMFS""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""ge-gne27jymfs-xwfe"",""kind"":""manufacturer-part"",""title"":""GE GNE27JYMFS parts and accessories naming XWFE"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-specs/GNE27JYMFS/parts"",""appliesTo"":""GE GNE27JYMFS uses XWFE"",""lastVerified"":""2026-08-29""},{""id"":""ge-xwfe-identity-2026-08-29"",""kind"":""manufacturer-part"",""title"":""GE XWFE refrigerator water filter"",""publisher"":""GE Appliances"",""url"":""https://www.geapplianceparts.com/store/parts/spec/XWFE"",""appliesTo"":""GE manufacturer part XWFE; exact appliance fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""GE XWFE refrigerator water filter exact part"",""exactSku"":""XWFE"",""offerCountAtVerification"":5,""lastVerified"":""2026-08-29""}}",""
"ge-gne27jymfs__door-will-not-close","ge-gne27jymfs","refrigerator","GE","GNE27JYMFS","exact-code","[""GNE27JYMFS""]","door-will-not-close","true","guided-checks","ge-gne27jymfs::door-will-not-close","[{""id"":""ge-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator door will not close"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=18947"",""appliesTo"":""GE refrigerators and freezers; built-in leveling exclusions apply"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gne27jymfs__not-cooling","ge-gne27jymfs","refrigerator","GE","GNE27JYMFS","exact-code","[""GNE27JYMFS""]","not-cooling","true","guided-checks","ge-gne27jymfs::not-cooling","[{""id"":""ge-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator not-cooling-enough checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=21185"",""appliesTo"":""GE full-size refrigerators; settings, room conditions, airflow, door, and light observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gne27jymfs__is-leaking","ge-gne27jymfs","refrigerator","GE","GNE27JYMFS","exact-code","[""GNE27JYMFS""]","is-leaking","true","guided-checks","ge-gne27jymfs::is-leaking","[{""id"":""ge-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker leak stop guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=19092"",""appliesTo"":""GE refrigerators with factory icemakers; turn-off and household-water stop only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gne27jymfs__ice-maker-not-making-ice","ge-gne27jymfs","refrigerator","GE","GNE27JYMFS","exact-code","[""GNE27JYMFS""]","ice-maker-not-making-ice","true","guided-checks","ge-gne27jymfs::ice-maker-not-making-ice","[{""id"":""ge-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker no-ice checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=39364"",""appliesTo"":""GE refrigerators with factory icemakers; power, temperature, filter-age, and visible ice-bin checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-pvd28bynfs__slow-water-flow","ge-pvd28bynfs","refrigerator","GE","PVD28BYNFS","exact-code","[""PVD28BYNFS""]","slow-water-flow","true","purchase-ready","ge-pvd28bynfs::slow-water-flow","[{""id"":""exp-ge-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator water-filter guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17409"",""appliesTo"":""GE refrigerators with a water dispenser"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""XWFE refrigerator water filter"",""sku"":""XWFE"",""compatibleProductCodes"":[""PVD28BYNFS""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""ge-pvd28bynfs-xwfe"",""kind"":""manufacturer-part"",""title"":""GE PVD28BYNFS parts and accessories naming XWFE"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-specs/PVD28BYNFS/parts"",""appliesTo"":""GE PVD28BYNFS uses XWFE"",""lastVerified"":""2026-08-29""},{""id"":""ge-xwfe-identity-2026-08-29"",""kind"":""manufacturer-part"",""title"":""GE XWFE refrigerator water filter"",""publisher"":""GE Appliances"",""url"":""https://www.geapplianceparts.com/store/parts/spec/XWFE"",""appliesTo"":""GE manufacturer part XWFE; exact appliance fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""GE XWFE refrigerator water filter exact part"",""exactSku"":""XWFE"",""offerCountAtVerification"":5,""lastVerified"":""2026-08-29""}}",""
"ge-pvd28bynfs__door-will-not-close","ge-pvd28bynfs","refrigerator","GE","PVD28BYNFS","exact-code","[""PVD28BYNFS""]","door-will-not-close","true","guided-checks","ge-pvd28bynfs::door-will-not-close","[{""id"":""ge-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator door will not close"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=18947"",""appliesTo"":""GE refrigerators and freezers; built-in leveling exclusions apply"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-pvd28bynfs__not-cooling","ge-pvd28bynfs","refrigerator","GE","PVD28BYNFS","exact-code","[""PVD28BYNFS""]","not-cooling","true","guided-checks","ge-pvd28bynfs::not-cooling","[{""id"":""ge-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator not-cooling-enough checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=21185"",""appliesTo"":""GE full-size refrigerators; settings, room conditions, airflow, door, and light observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-pvd28bynfs__is-leaking","ge-pvd28bynfs","refrigerator","GE","PVD28BYNFS","exact-code","[""PVD28BYNFS""]","is-leaking","true","guided-checks","ge-pvd28bynfs::is-leaking","[{""id"":""ge-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker leak stop guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=19092"",""appliesTo"":""GE refrigerators with factory icemakers; turn-off and household-water stop only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-pvd28bynfs__ice-maker-not-making-ice","ge-pvd28bynfs","refrigerator","GE","PVD28BYNFS","exact-code","[""PVD28BYNFS""]","ice-maker-not-making-ice","true","guided-checks","ge-pvd28bynfs::ice-maker-not-making-ice","[{""id"":""ge-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker no-ice checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=39364"",""appliesTo"":""GE refrigerators with factory icemakers; power, temperature, filter-age, and visible ice-bin checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gss23gypfs__slow-water-flow","ge-gss23gypfs","refrigerator","GE","GSS23GYPFS","exact-code","[""GSS23GYPFS""]","slow-water-flow","true","purchase-ready","ge-gss23gypfs::slow-water-flow","[{""id"":""exp-ge-side-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator water-filter guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17409"",""appliesTo"":""GE side-by-side refrigerators with a water dispenser"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""XWFE refrigerator water filter"",""sku"":""XWFE"",""compatibleProductCodes"":[""GSS23GYPFS""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""ge-gss23gypfs-xwfe"",""kind"":""manufacturer-part"",""title"":""GE GSS23GYPFS parts and accessories naming XWFE"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-specs/GSS23GYPFS/parts"",""appliesTo"":""GE GSS23GYPFS uses XWFE"",""lastVerified"":""2026-08-29""},{""id"":""ge-xwfe-identity-2026-08-29"",""kind"":""manufacturer-part"",""title"":""GE XWFE refrigerator water filter"",""publisher"":""GE Appliances"",""url"":""https://www.geapplianceparts.com/store/parts/spec/XWFE"",""appliesTo"":""GE manufacturer part XWFE; exact appliance fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""GE XWFE refrigerator water filter exact part"",""exactSku"":""XWFE"",""offerCountAtVerification"":5,""lastVerified"":""2026-08-29""}}",""
"ge-gss23gypfs__door-will-not-close","ge-gss23gypfs","refrigerator","GE","GSS23GYPFS","exact-code","[""GSS23GYPFS""]","door-will-not-close","true","guided-checks","ge-gss23gypfs::door-will-not-close","[{""id"":""ge-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator door will not close"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=18947"",""appliesTo"":""GE refrigerators and freezers; built-in leveling exclusions apply"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gss23gypfs__not-cooling","ge-gss23gypfs","refrigerator","GE","GSS23GYPFS","exact-code","[""GSS23GYPFS""]","not-cooling","true","guided-checks","ge-gss23gypfs::not-cooling","[{""id"":""ge-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator not-cooling-enough checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=21185"",""appliesTo"":""GE full-size refrigerators; settings, room conditions, airflow, door, and light observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gss23gypfs__is-leaking","ge-gss23gypfs","refrigerator","GE","GSS23GYPFS","exact-code","[""GSS23GYPFS""]","is-leaking","true","guided-checks","ge-gss23gypfs::is-leaking","[{""id"":""ge-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker leak stop guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=19092"",""appliesTo"":""GE refrigerators with factory icemakers; turn-off and household-water stop only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gss23gypfs__ice-maker-not-making-ice","ge-gss23gypfs","refrigerator","GE","GSS23GYPFS","exact-code","[""GSS23GYPFS""]","ice-maker-not-making-ice","true","guided-checks","ge-gss23gypfs::ice-maker-not-making-ice","[{""id"":""ge-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker no-ice checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=39364"",""appliesTo"":""GE refrigerators with factory icemakers; power, temperature, filter-age, and visible ice-bin checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs588fihz__slow-water-flow","whirlpool-wrs588fihz","refrigerator","Whirlpool","WRS588FIHZ","exact-code","[""WRS588FIHZ00""]","slow-water-flow","true","purchase-ready","whirlpool-wrs588fihz::slow-water-flow","[{""id"":""exp-whirlpool-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool water-filter replacement guidance"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Water_Filter_Information/Product_Assistance/Does_the_Water_Filter_Need_to_be_Replaced%253F"",""appliesTo"":""Whirlpool refrigerators with a water filter"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""EveryDrop refrigerator water filter 1"",""sku"":""EDR1RXD1"",""compatibleProductCodes"":[""WRS588FIHZ00""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""whirlpoolparts-wrs588fihz00-edr1rxd1"",""kind"":""authorized-parts"",""title"":""WRS588FIHZ00 filter listing identifying EDR1RXD1"",""publisher"":""Whirlpool Parts"",""url"":""https://www.whirlpoolparts.com/Shop-For-Parts/a4b5c43d2269249/Model-WRS588FIHZ00-Whirlpool-Refrigerator-Filter-Parts"",""appliesTo"":""WRS588FIHZ00"",""lastVerified"":""2026-08-27""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""EveryDrop EDR1RXD1 refrigerator water filter exact part"",""exactSku"":""EDR1RXD1"",""offerCountAtVerification"":20,""lastVerified"":""2026-08-27""}}",""
"whirlpool-wrs588fihz__door-will-not-close","whirlpool-wrs588fihz","refrigerator","Whirlpool","WRS588FIHZ","exact-code","[""WRS588FIHZ00""]","door-will-not-close","true","guided-checks","whirlpool-wrs588fihz::door-will-not-close","[{""id"":""whirlpool-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator doors not closing properly"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/Doors_Not_Closing_Properly"",""appliesTo"":""Whirlpool full-size refrigerators; French-door mullion guidance only on French-door models"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
